-66.0 -33.0 0x94146b
-90.0 13.0 0x861479
76.0 9.0 0x3b14c4
-50.0 -16.0 0x6e1491
-150.0 61.0 0x7c1483
-96.0 43.0 0x4514ba
-114.0 33.0 0x5e14a1
-96.0 33.0 0x781487
-102.0 46.0 0x6b1494
-106.0 38.0 0x7e1481
-88.0 37.0 0xa0145f
-90.0 48.0 0x6b1494
-100.0 31.0 0x4114be
-90.0 43.0 0x991466
-114.0 40.0 0x3e14c1
62.0 52.0 0x64149b
-92.0 29.0 0x80147f
68.0 43.0 0x871478
-114.0 34.0 0x5614a9
-98.0 49.0 0x5514aa
-96.0 46.0 0x62149d
-114.0 37.0 0x691496
-94.0 30.0 0x81147e
-90.0 30.0 0x90146f
-92.0 19.0 0x791486
76.0 60.0 0xe71418
-50.0 -28.0 0x75148a
40.0 30.0 0xd81427
-92.0 30.0 0x7d1482
-112.0 33.0 0x5314ac
-68.0 46.0 0x72148d
24.0 55.0 0xc2143d
-88.0 44.0 0x81147e
-82.0 38.0 0xb81447
-118.0 34.0 0x7b1484
-120.0 34.0 0x73148c
22.0 50.0 0xba1445
34.0 34.0 0xff1400
26.0 43.0 0xdd1422
50.0 61.0 0xb61449
-106.0 50.0 0x681497
-110.0 32.0 0x4e14b1
-120.0 36.0 0xb0144f
-118.0 47.0 0x74148b
30.0 39.0 0x991466
114.0 -34.0 0x6e1491
24.0 51.0 0x9d1462
144.0 -39.0 0xc91436
22.0 49.0 0xb0144f
42.0 43.0 0xac1453
76.0 54.0 0x6f1490
-20.0 65.0 0xe5141a
152.0 -32.0 0x4814b7
34.0 48.0 0xb4144b
34.0 57.0 0x6a1495
10.0 64.0 0x9b1464
-6.0 41.0 0xbf1440
32.0 58.0 0xe1141e
8.0 40.0 0xc2143d
30.0 64.0 0xce1431
18.0 68.0 0x5d14a2
16.0 56.0 0xcc1433
26.0 54.0 0x6b1494
72.0 54.0 0xcd1432
-88.0 45.0 0x8e1471
54.0 24.0 0xe91416
120.0 36.0 0x891476
16.0 38.0 0xf61409
56.0 54.0 0xba1445
114.0 22.0 0xbc1443
66.0 52.0 0x4f14b0
116.0 24.0 0x8a1475
110.0 23.0 0xcc1433
26.0 50.0 0xa81457
72.0 55.0 0xa3145c
22.0 47.0 0x5914a6
74.0 51.0 0x7b1484
112.0 27.0 0x9e1461
116.0 39.0 0xb91446
24.0 63.0 0xb1144e
40.0 47.0 0xc5143a
36.0 -2.0 0xc5143a
72.0 50.0 0xaa1455
120.0 25.0 0xc0143f
24.0 47.0 0x9e1461
30.0 48.0 0xb0144f
22.0 44.0 0x84147b
-8.0 40.0 0x9a1465
28.0 56.0 0x7e1481
54.0 23.0 0x65149a
42.0 49.0 0x74148b
52.0 24.0 0xc1143e
80.0 13.0 0x7e1481
-70.0 43.0 0xd4142b
-14.0 28.0 0xc0143f
-60.0 -52.0 0x70148f
-44.0 -6.0 0x81147e
-56.0 -33.0 0x771488
-62.0 -28.0 0x85147a
-52.0 -30.0 0x8d1472
50.0 43.0 0x891476
38.0 40.0 0xd71428
46.0 46.0 0xb1144e
48.0 52.0 0xbc1443
174.0 -39.0 0x70148f
168.0 -47.0 0xb91446
20.0 64.0 0xb1144e
22.0 41.0 0xab1454
22.0 45.0 0xa0145f
46.0 60.0 0xc3143c
4.0 59.0 0x871478
14.0 39.0 0x5f14a0
34.0 38.0 0x5f14a0
52.0 52.0 0x90146f
22.0 58.0 0xcb1434
24.0 52.0 0x7e1481
40.0 58.0 0x781487
66.0 24.0 0x84147b
42.0 55.0 0xc5143a
-4.0 46.0 0x6f1490
114.0 -8.0 0x5714a8
120.0 29.0 0xd81427
112.0 34.0 0xb2144d
10.0 36.0 0x891476
84.0 25.0 0x7f1480
22.0 46.0 0xce1431
48.0 58.0 0xa5145a
50.0 40.0 0x5a14a5
8.0 61.0 0x6f1490
6.0 59.0 0x7d1482
90.0 23.0 0xaa1455
12.0 59.0 0x661499
-56.0 -35.0 0xcb1434
-86.0 44.0 0x9c1463
-82.0 31.0 0x8d1472
42.0 26.0 0x5b14a4
-58.0 -37.0 0x5f14a0
-70.0 -17.0 0x3b14c4
-62.0 13.0 0xae1451
-48.0 -23.0 0x8b1474
-72.0 18.0 0x7f1480
88.0 55.0 0xb3144c
-76.0 11.0 0x7f1480
-64.0 11.0 0x4a14b5
-62.0 16.0 0x791486
44.0 50.0 0x991466
54.0 55.0 0xce1431
94.0 56.0 0x981467
42.0 57.0 0xb5144a
174.0 -40.0 0x5614a9
146.0 -39.0 0xab1454
148.0 -34.0 0x7b1484
-50.0 -23.0 0xa0145f
26.0 62.0 0x7e1481
12.0 53.0 0xb0144f
-8.0 39.0 0xb71448
142.0 -38.0 0x93146c
26.0 55.0 0xaf1450
34.0 62.0 0x3b14c4
26.0 59.0 0x91146e
-18.0 33.0 0xaf1450
28.0 61.0 0x92146d
132.0 44.0 0x93146c
28.0 45.0 0xa71458
120.0 -1.0 0x891476
70.0 40.0 0x84147b
118.0 28.0 0x3e14c1
36.0 57.0 0x7a1485
112.0 35.0 0x94146b
22.0 -35.0 0x861479
30.0 -30.0 0x80147f
22.0 55.0 0x981467
-62.0 53.0 0x4814b7
-76.0 42.0 0x9d1462
-84.0 31.0 0x8f1470
-86.0 28.0 0x671498
-74.0 18.0 0x9b1464
-36.0 -8.0 0x7c1483
32.0 -14.0 0x871478
56.0 50.0 0xbf1440
18.0 -35.0 0x891476
30.0 55.0 0xb91446
172.0 -44.0 0xc5143a
146.0 -43.0 0xa4145b
148.0 -36.0 0xb71448
138.0 -36.0 0x991466
-62.0 10.0 0xce1431
-4.0 58.0 0xa81457
32.0 59.0 0xd2142d
20.0 41.0 0x991466
20.0 39.0 0xa5145a
28.0 -28.0 0x8a1475
46.0 48.0 0xa81457
-54.0 48.0 0x991466
122.0 30.0 0xb81447
100.0 4.0 0x92146d
108.0 -8.0 0x93146c
144.0 43.0 0x72148d
-58.0 -38.0 0x891476
-80.0 -7.0 0x9e1461
126.0 26.0 0x6f1490
-46.0 -23.0 0x6c1493
112.0 37.0 0x3b14c4
-64.0 -39.0 0x761489
-86.0 43.0 0xa0145f
-62.0 14.0 0x8f1470
132.0 33.0 0x881477
152.0 -27.0 0x71148e
46.0 43.0 0xa2145d
152.0 -29.0 0x82147d
44.0 42.0 0x5b14a4
48.0 62.0 0x761489
-8.0 -65.0 0x5c14a3
24.0 64.0 0x8b1474
120.0 -6.0 0x5514aa
102.0 24.0 0x5e14a1
114.0 30.0 0x9d1462
52.0 57.0 0x771488
-86.0 32.0 0x94146b
120.0 28.0 0x7d1482
34.0 61.0 0x9b1464
150.0 -33.0 0x7f1480
32.0 51.0 0xb61449
16.0 61.0 0x7b1484
6.0 60.0 0x5214ad
46.0 52.0 0xb61449
-8.0 33.0 0xff1400
34.0 55.0 0xae1451
114.0 38.0 0x75148a
78.0 6.0 0x62149d
118.0 36.0 0xa4145b
-172.0 -14.0 0x991466
110.0 22.0 0x9d1462
-160.0 21.0 0x5a14a5
106.0 10.0 0xb71448
66.0 56.0 0x781487
34.0 33.0 0x891476
28.0 57.0 0xb91446
-62.0 -35.0 0x4a14b5
-52.0 -21.0 0x5114ae
-66.0 17.0 0xb4144b
24.0 65.0 0x971468
102.0 16.0 0x5a14a5
48.0 46.0 0xb3144c
6.0 62.0 0x7d1482
76.0 8.0 0x881477
-72.0 -37.0 0x5914a6
-64.0 46.0 0x961469
134.0 48.0 0x8a1475
-92.0 44.0 0x4114be
-82.0 29.0 0xc2143d
58.0 56.0 0x73148c
90.0 54.0 0x65149a
30.0 40.0 0x6c1493
-122.0 39.0 0x4a14b5
174.0 -41.0 0x8d1472
152.0 -28.0 0x9e1461
30.0 70.0 0x681497
-72.0 -36.0 0x9c1463
132.0 48.0 0x63149c
20.0 -35.0 0x5214ad
4.0 61.0 0x81147e
50.0 25.0 0xff1400
102.0 -2.0 0x981467
-78.0 20.0 0xa3145c
-26.0 37.0 0xbd1442
-74.0 11.0 0x90146f
-50.0 -2.0 0x82147d
-82.0 8.0 0x5f14a0
24.0 -34.0 0x90146f
-6.0 49.0 0x6a1495
40.0 38.0 0x3e14c1
44.0 55.0 0x9c1463
36.0 39.0 0x70148f
28.0 58.0 0x80147f
100.0 12.0 0x83147c
54.0 25.0 0xbc1443
-50.0 -17.0 0x7d1482
-52.0 -31.0 0x9e1461
-94.0 31.0 0x9c1463
96.0 55.0 0x94146b
-122.0 44.0 0x5314ac
152.0 -26.0 0x80147f
-108.0 38.0 0x5514aa
-112.0 40.0 0x60149f
62.0 61.0 0x80147f
30.0 30.0 0x681497
52.0 67.0 0x4814b7
16.0 44.0 0xcf1430
106.0 28.0 0x83147c
44.0 58.0 0x95146a
104.0 32.0 0x991466
70.0 61.0 0x81147e
72.0 15.0 0x5014af
142.0 43.0 0x5e14a1
-64.0 17.0 0x5314ac
-78.0 18.0 0x9e1461
-84.0 45.0 0x4a14b5
-56.0 -27.0 0x4614b9
108.0 16.0 0x8a1475
100.0 13.0 0xb1144e
-84.0 38.0 0x8e1471
-94.0 34.0 0x72148d
-116.0 36.0 0x8b1474
-72.0 45.0 0x8c1473
-84.0 30.0 0x84147b
-78.0 45.0 0x4114be
-86.0 31.0 0xb61449
-68.0 -54.0 0xa2145d
-122.0 47.0 0x60149f
-126.0 49.0 0x691496
48.0 57.0 0x3e14c1
62.0 57.0 0xd0142f
-90.0 38.0 0xa4145b
20.0 43.0 0x861479
-124.0 49.0 0x791486
104.0 28.0 0x92146d
50.0 26.0 0xfb1404
22.0 -34.0 0x961469
14.0 -23.0 0x61149e
-16.0 27.0 0x791486
16.0 -33.0 0x4514ba
28.0 55.0 0xb61449
52.0 63.0 0x8b1474
120.0 15.0 0x3e14c1
30.0 63.0 0x65149a
-72.0 9.0 0x4e14b1
130.0 32.0 0x7f1480
-98.0 37.0 0x4914b6
114.0 40.0 0x761489
-102.0 45.0 0x4914b6
-70.0 -32.0 0x4914b6
-104.0 44.0 0x81147e
-92.0 32.0 0x3b14c4
-94.0 32.0 0x72148d
-100.0 44.0 0x5714a8
-72.0 47.0 0x861479
-92.0 40.0 0x6f1490
70.0 41.0 0x82147d
-102.0 25.0 0x861479
-94.0 42.0 0x6c1493
-94.0 41.0 0x7c1483
-108.0 39.0 0x3b14c4
84.0 51.0 0x9a1465
-114.0 41.0 0x671498
112.0 66.0 0xb2144d
-120.0 39.0 0x5614a9
150.0 -24.0 0x5814a7
28.0 53.0 0xa4145b
26.0 63.0 0x92146d
-70.0 41.0 0x791486
112.0 22.0 0xbf1440
18.0 60.0 0x9e1461
108.0 18.0 0x3b14c4
112.0 26.0 0x73148c
140.0 42.0 0x7a1485
-56.0 48.0 0x5814a7
-64.0 45.0 0x7d1482
140.0 40.0 0x6a1495
-72.0 -34.0 0x991466
120.0 14.0 0xa71458
-98.0 41.0 0x881477
-90.0 45.0 0x93146c
-88.0 14.0 0x5d14a2
-94.0 36.0 0x7d1482
-78.0 -13.0 0x5c14a3
-106.0 41.0 0x4e14b1
-96.0 47.0 0x5a14a5
-90.0 33.0 0x5314ac
40.0 64.0 0x9c1463
24.0 39.0 0x73148c
50.0 62.0 0x80147f
104.0 -3.0 0x5714a8
102.0 -4.0 0x5e14a1
28.0 36.0 0xe0141f
100.0 9.0 0x671498
130.0 31.0 0x5f14a0
30.0 54.0 0x6d1492
-112.0 41.0 0x5414ab
138.0 34.0 0xab1454
58.0 52.0 0x861479
-84.0 9.0 0x681497
-86.0 9.0 0xa81457
174.0 -36.0 0x8f1470
2.0 36.0 0x72148d
34.0 69.0 0x4614b9
22.0 48.0 0x7e1481
26.0 41.0 0xbc1443
112.0 32.0 0x3b14c4
44.0 44.0 0x7a1485
116.0 -35.0 0x4314bc
88.0 22.0 0x91146e
22.0 67.0 0x62149d
120.0 23.0 0x5f14a0
-80.0 45.0 0x3b14c4
-40.0 -4.0 0xb91446
38.0 21.0 0xc5143a
12.0 -6.0 0xff1400
-82.0 23.0 0x5114ae
-70.0 -52.0 0x6c1493
164.0 -22.0 0x74148b
170.0 -46.0 0x761489
146.0 -37.0 0x9e1461
26.0 49.0 0x991466
92.0 58.0 0xa91456
68.0 60.0 0x4f14b0
66.0 57.0 0x63149c
104.0 50.0 0xba1445
134.0 33.0 0x80147f
28.0 54.0 0x60149f
98.0 3.0 0x5c14a3
130.0 34.0 0x7e1481
-86.0 45.0 0x791486
46.0 24.0 0xf71408
114.0 -2.0 0x671498
128.0 51.0 0x75148a
-168.0 53.0 0xa0145f
102.0 36.0 0x9e1461
120.0 27.0 0x4e14b1
54.0 17.0 0x60149f
-96.0 45.0 0x4014bf
-80.0 -2.0 0x4514ba
56.0 -21.0 0x7a1485
20.0 42.0 0xa2145d
-114.0 49.0 0x65149a
-118.0 32.0 0x83147c
116.0 -33.0 0x5214ad
32.0 53.0 0x661499
44.0 45.0 0x791486
28.0 -21.0 0x5a14a5
-52.0 67.0 0xa3145c
138.0 69.0 0x7e1481
32.0 60.0 0x6a1495
22.0 65.0 0x8a1475
110.0 -3.0 0x75148a
34.0 36.0 0x74148b
-70.0 -55.0 0x8f1470
-74.0 46.0 0x74148b
-60.0 -39.0 0x95146a
104.0 21.0 0x4114be
48.0 26.0 0x95146a
98.0 9.0 0x671498
-118.0 48.0 0x5e14a1
-80.0 -4.0 0x8b1474
-48.0 -22.0 0x681497
-96.0 32.0 0x74148b
-80.0 8.0 0x93146c
60.0 69.0 0x71148e
72.0 70.0 0x5a14a5
16.0 -28.0 0xbd1442
166.0 -1.0 0xc2143d
20.0 -29.0 0x61149e
28.0 62.0 0x85147a
84.0 53.0 0x5614a9
100.0 2.0 0xab1454
124.0 0.0 0x6f1490
-148.0 64.0 0x81147e
110.0 40.0 0x7c1483
4.0 36.0 0x671498
80.0 41.0 0x93146c
50.0 58.0 0x881477
-90.0 31.0 0x5414ab
126.0 45.0 0x6d1492
-66.0 44.0 0x70148f
8.0 43.0 0xb91446
68.0 41.0 0x691496
-62.0 -34.0 0x5414ab
-98.0 19.0 0x7d1482
-124.0 39.0 0x64149b
-82.0 44.0 0x4314bc
-146.0 64.0 0x6b1494
28.0 37.0 0xcb1434
-86.0 46.0 0x75148a
82.0 58.0 0x7a1485
-106.0 44.0 0x62149d
-158.0 21.0 0x75148a
60.0 41.0 0x63149c
120.0 22.0 0x5414ab
50.0 35.0 0x891476
12.0 60.0 0x4514ba
84.0 27.0 0x8a1475
58.0 55.0 0x92146d
48.0 28.0 0x791486
56.0 59.0 0xa91456
26.0 51.0 0x7b1484
102.0 54.0 0x681497
176.0 -13.0 0x6e1491
-98.0 27.0 0x5514aa
74.0 11.0 0x6a1495
118.0 50.0 0x6d1492
-152.0 60.0 0x791486
-64.0 -32.0 0x5314ac
-62.0 12.0 0x3b14c4
-82.0 24.0 0x4e14b1
150.0 -36.0 0x4314bc
36.0 58.0 0x8c1473
178.0 -19.0 0xb61449
18.0 63.0 0xc91436
46.0 45.0 0xb0144f
54.0 -22.0 0x84147b
-46.0 -20.0 0x971468
-114.0 53.0 0x891476
-66.0 47.0 0x871478
102.0 2.0 0x8a1475
-126.0 42.0 0x4f14b0
-92.0 45.0 0x691496
-96.0 41.0 0x4514ba
-64.0 -9.0 0x9b1464
-90.0 32.0 0x64149b
-122.0 42.0 0x3e14c1
24.0 -18.0 0x4a14b5
100.0 3.0 0x6d1492
-58.0 -39.0 0x64149b
-72.0 -33.0 0x9a1465
-98.0 50.0 0x4014bf
-34.0 -4.0 0x5514aa
-74.0 -37.0 0x64149b
110.0 30.0 0x63149c
80.0 7.0 0x7e1481
32.0 41.0 0x971468
-72.0 -30.0 0x71148e
-50.0 -29.0 0x3b14c4
-52.0 -28.0 0x7f1480
-74.0 -40.0 0x671498
-54.0 -34.0 0x4d14b2
138.0 38.0 0x4a14b5
46.0 40.0 0x9d1462
32.0 35.0 0xb2144d
140.0 -38.0 0x5214ad
78.0 51.0 0x4514ba
16.0 58.0 0xcd1432
-8.0 51.0 0x5814a7
84.0 44.0 0xb2144d
108.0 22.0 0xa91456
90.0 29.0 0xb81447
76.0 13.0 0xae1451
24.0 -27.0 0x94146b
56.0 23.0 0xc4143b
64.0 62.0 0x6a1495
36.0 -12.0 0x4514ba
10.0 62.0 0x4a14b5
-40.0 -13.0 0x4d14b2
82.0 28.0 0x5a14a5
-100.0 19.0 0x84147b
-94.0 35.0 0x82147d
126.0 4.0 0x5b14a4
70.0 51.0 0xa3145c
74.0 15.0 0x671498
50.0 56.0 0x94146b
64.0 58.0 0x7e1481
-100.0 48.0 0x6d1492
104.0 -6.0 0x6a1495
16.0 -29.0 0x73148c
-88.0 46.0 0x62149d
-54.0 -27.0 0x961469
76.0 11.0 0x5014af
-70.0 -39.0 0x691496
76.0 52.0 0x4814b7
66.0 53.0 0x761489
-2.0 5.0 0x5f14a0
54.0 -5.0 0x791486
36.0 37.0 0xac1453
152.0 -31.0 0x5514aa
14.0 32.0 0x84147b
126.0 33.0 0x5814a7
24.0 -25.0 0x5914a6
78.0 17.0 0xa4145b
-102.0 21.0 0x5414ab
120.0 13.0 0x5414ab
116.0 5.0 0x3e14c1
102.0 52.0 0x5814a7
88.0 69.0 0x81147e
72.0 18.0 0x4114be
6.0 63.0 0x5314ac
-50.0 -19.0 0x4e14b1
150.0 -29.0 0x4114be
16.0 -22.0 0x5814a7
-42.0 -3.0 0x3b14c4
48.0 40.0 0x9d1462
110.0 -7.0 0x70148f
76.0 64.0 0x5414ab
-66.0 -34.0 0x5014af
-72.0 12.0 0x8a1475
46.0 55.0 0xb5144a
112.0 52.0 0x62149d
60.0 52.0 0x7e1481
118.0 35.0 0x661499
-44.0 -24.0 0x3e14c1
-56.0 5.0 0x95146a
-66.0 -20.0 0x61149e
130.0 25.0 0x5e14a1
30.0 -31.0 0x6c1493
-60.0 -28.0 0x5614a9
176.0 -38.0 0x7c1483
84.0 54.0 0x62149d
116.0 37.0 0x64149b
106.0 51.0 0x4c14b3
16.0 -23.0 0x881477
112.0 38.0 0x4014bf
116.0 28.0 0x5514aa
-10.0 31.0 0x4614b9
16.0 63.0 0x761489
-76.0 46.0 0x5d14a2
20.0 -43.0 0x71148e
110.0 1.0 0x781487
-102.0 20.0 0x5f14a0
-90.0 21.0 0x3e14c1
158.0 53.0 0x4314bc
56.0 53.0 0x75148a
114.0 25.0 0x4314bc
116.0 35.0 0x681497
26.0 64.0 0xa4145b
114.0 37.0 0x4e14b1
32.0 -6.0 0x8e1471
142.0 47.0 0x80147f
-92.0 46.0 0x4514ba
80.0 59.0 0x5114ae
22.0 68.0 0x65149a
68.0 55.0 0x4314bc
116.0 -2.0 0x71148e
-76.0 36.0 0x7a1485
118.0 39.0 0x681497
76.0 55.0 0x91146e
58.0 54.0 0x4f14b0
122.0 41.0 0x961469
98.0 18.0 0x75148a
16.0 -62.0 0x4114be
12.0 -9.0 0xaa1455
114.0 36.0 0x3e14c1
114.0 -4.0 0x7c1483
24.0 40.0 0x92146d
58.0 59.0 0xa4145b
48.0 56.0 0x881477
80.0 51.0 0x73148c
-72.0 10.0 0x4914b6
96.0 -13.0 0x4914b6
128.0 33.0 0x5414ab
76.0 22.0 0x4314bc
4.0 62.0 0x71148e
26.0 57.0 0x80147f
100.0 54.0 0x6a1495
82.0 51.0 0x4314bc
126.0 51.0 0x4d14b2
52.0 65.0 0xa61459
34.0 40.0 0x4a14b5
40.0 59.0 0x5614a9
72.0 60.0 0x85147a
74.0 63.0 0x6c1493
122.0 -76.0 0x4c14b3
-62.0 15.0 0x9f1460
80.0 53.0 0x6a1495
22.0 57.0 0x4114be
-56.0 -28.0 0x4314bc
-58.0 2.0 0x5214ad
106.0 38.0 0x4114be
-54.0 49.0 0x72148d
60.0 -87.0 0x4a14b5
38.0 63.0 0x4014bf
130.0 -13.0 0x73148c
24.0 66.0 0x9f1460
-120.0 47.0 0x5114ae
98.0 12.0 0x8e1471
74.0 12.0 0x65149a
-104.0 51.0 0x5d14a2
56.0 55.0 0x981467
12.0 62.0 0x4114be
-102.0 31.0 0x3b14c4
30.0 51.0 0x971468
116.0 -1.0 0x4c14b3
116.0 23.0 0x891476
-36.0 -10.0 0x991466
140.0 39.0 0x991466
-10.0 -71.0 0x64149b
-90.0 -1.0 0x4614b9
146.0 -38.0 0x4114be
-176.0 -22.0 0x60149f
-96.0 49.0 0x4014bf
144.0 -36.0 0x6e1491
72.0 5.0 0x3b14c4
106.0 -8.0 0x7b1484
72.0 22.0 0x671498
108.0 -7.0 0x6f1490
42.0 18.0 0x7f1480
24.0 -35.0 0x3e14c1
-70.0 10.0 0x671498
-74.0 7.0 0x82147d
-2.0 34.0 0x991466
94.0 29.0 0x6b1494
14.0 61.0 0x761489
-2.0 60.0 0x92146d
112.0 30.0 0x80147f
56.0 65.0 0x65149a
106.0 27.0 0x4c14b3
100.0 -1.0 0x5c14a3
140.0 49.0 0x4514ba
106.0 13.0 0x7e1481
-10.0 30.0 0x5214ad
-48.0 45.0 0x5814a7
114.0 27.0 0xa91456
-4.0 41.0 0x8b1474
30.0 67.0 0x7f1480
48.0 -17.0 0x5214ad
-66.0 -29.0 0x4514ba
-58.0 -32.0 0x4014bf
58.0 21.0 0x9b1464
46.0 30.0 0x4814b7
36.0 59.0 0x5514aa
-116.0 32.0 0x5c14a3
50.0 24.0 0xd91426
36.0 31.0 0xae1451
116.0 34.0 0x891476
22.0 29.0 0x3e14c1
72.0 21.0 0x3e14c1
-12.0 26.0 0x6a1495
116.0 -34.0 0x4314bc
28.0 63.0 0x5814a7
-68.0 -46.0 0xa3145c
86.0 52.0 0x5e14a1
-134.0 -80.0 0x4114be
150.0 59.0 0x6a1495
176.0 -18.0 0xc1143e
30.0 65.0 0x80147f
32.0 68.0 0x6a1495
-62.0 -27.0 0x6c1493
114.0 -3.0 0x5314ac
30.0 62.0 0x4914b6
146.0 -44.0 0x5114ae
140.0 48.0 0x4614b9
-156.0 51.0 0x5614a9
-24.0 65.0 0x891476
-48.0 -25.0 0x5b14a4
102.0 15.0 0x70148f
24.0 3.0 0x3b14c4
-158.0 2.0 0x4a14b5
108.0 30.0 0x3b14c4
90.0 21.0 0x861479
112.0 25.0 0x4a14b5
-56.0 -17.0 0x5914a6
-120.0 49.0 0x7c1483
-118.0 49.0 0x3b14c4
44.0 33.0 0x6e1491
100.0 15.0 0x5414ab
44.0 32.0 0x681497
-42.0 -21.0 0x6a1495
4.0 -51.0 0x4314bc
-48.0 -19.0 0x61149e
-64.0 -35.0 0x4814b7
-46.0 -21.0 0x7a1485
26.0 69.0 0x4014bf
-18.0 13.0 0x6a1495
86.0 44.0 0x661499
0.0 -61.0 0x4014bf
28.0 -24.0 0x3e14c1
68.0 56.0 0xa3145c
48.0 32.0 0x3e14c1
-46.0 -24.0 0x5614a9
124.0 56.0 0x83147c
46.0 38.0 0x71148e
100.0 6.0 0x5514aa
-54.0 4.0 0x83147c
112.0 40.0 0x4014bf
100.0 36.0 0x5a14a5
64.0 67.0 0x671498
-8.0 34.0 0x93146c
22.0 89.0 0x4514ba
108.0 34.0 0x4514ba
-78.0 26.0 0x5514aa
166.0 -30.0 0x5914a6
74.0 31.0 0x8e1471
-88.0 31.0 0x4114be
114.0 39.0 0x5514aa
86.0 42.0 0x4914b6
38.0 -70.0 0x4914b6
-72.0 -32.0 0x691496
56.0 24.0 0x8d1472
110.0 0.0 0x4814b7
-100.0 26.0 0x5014af
176.0 -40.0 0x7d1482
40.0 37.0 0x73148c
52.0 29.0 0x65149a
132.0 43.0 0x3e14c1
14.0 63.0 0x8f1470
82.0 17.0 0x4114be
-174.0 64.0 0x4a14b5
80.0 43.0 0x65149a
44.0 46.0 0x7f1480
20.0 -27.0 0x90146f
136.0 -90.0 0x5014af
76.0 42.0 0x84147b
102.0 5.0 0x75148a
-52.0 -11.0 0x60149f
90.0 52.0 0x5714a8
28.0 66.0 0x4914b6
80.0 8.0 0x92146d
44.0 24.0 0x8c1473
-12.0 86.0 0x4114be
6.0 9.0 0xaf1450
-10.0 12.0 0x4014bf
54.0 63.0 0x4914b6
74.0 62.0 0x80147f
-8.0 49.0 0x61149e
-74.0 5.0 0x4814b7
76.0 23.0 0x4f14b0
28.0 -16.0 0x781487
-82.0 -2.0 0x4014bf
18.0 62.0 0x6a1495
-80.0 18.0 0x4014bf
-72.0 -21.0 0x7d1482
-100.0 25.0 0x83147c
-80.0 -5.0 0x5514aa
132.0 51.0 0x74148b
90.0 26.0 0xf1140e
124.0 55.0 0x5914a6
-66.0 -43.0 0x5414ab
-160.0 22.0 0x5514aa
114.0 35.0 0x681497
142.0 44.0 0x771488
128.0 32.0 0x5a14a5
-56.0 3.0 0x5a14a5
-78.0 25.0 0x5614a9
42.0 -12.0 0x8c1473
32.0 31.0 0x4814b7
24.0 -29.0 0xa5145a
94.0 5.0 0x6f1490
-94.0 17.0 0x5c14a3
140.0 -3.0 0x5514aa
48.0 25.0 0xde1421
114.0 29.0 0x4914b6
106.0 22.0 0x4814b7
14.0 -21.0 0x671498
82.0 57.0 0x4914b6
162.0 5.0 0x4514ba
34.0 64.0 0x3b14c4
-70.0 47.0 0x4c14b3
98.0 2.0 0x4a14b5
-102.0 27.0 0x7c1483
-20.0 51.0 0x5614a9
-104.0 19.0 0x3e14c1
56.0 27.0 0x6d1492
-102.0 29.0 0x3b14c4
54.0 57.0 0x6e1491
-40.0 -19.0 0x4014bf
10.0 -81.0 0x64149b
118.0 29.0 0x671498
122.0 47.0 0xa5145a
-6.0 46.0 0x5814a7
102.0 12.0 0x5214ad
116.0 32.0 0x4d14b2
32.0 37.0 0x9c1463
60.0 -84.0 0x761489
148.0 -37.0 0x4c14b3
22.0 35.0 0x4114be
142.0 42.0 0x73148c
-48.0 -17.0 0x4914b6
38.0 38.0 0x791486
34.0 46.0 0x82147d
-62.0 45.0 0x4314bc
-88.0 12.0 0x3b14c4
104.0 11.0 0x60149f
42.0 25.0 0x8f1470
20.0 59.0 0x4914b6
26.0 32.0 0x5a14a5
-84.0 21.0 0x5b14a4
-124.0 53.0 0x5414ab
-36.0 -6.0 0x4014bf
176.0 60.0 0x4314bc
174.0 44.0 0x4814b7
-104.0 50.0 0x4814b7
-178.0 51.0 0x3e14c1
106.0 33.0 0x5814a7
-68.0 -10.0 0x4314bc
122.0 39.0 0x5514aa
106.0 23.0 0x4014bf
-72.0 -24.0 0x7c1483
108.0 24.0 0x3e14c1
16.0 66.0 0x4f14b0
42.0 72.0 0x4d14b2
26.0 67.0 0x671498
-100.0 32.0 0x5a14a5
170.0 -42.0 0x4614b9
14.0 62.0 0xbc1443
102.0 35.0 0x5114ae
120.0 38.0 0x4314bc
40.0 29.0 0xb3144c
98.0 10.0 0x4514ba
-56.0 51.0 0x5e14a1
-44.0 49.0 0x5614a9
102.0 57.0 0x3e14c1
122.0 45.0 0x681497
108.0 32.0 0x64149b
-6.0 58.0 0x7a1485
-82.0 48.0 0x4014bf
102.0 17.0 0x5714a8
140.0 46.0 0x4914b6
-74.0 4.0 0x62149d
42.0 46.0 0x5214ad
8.0 34.0 0x5c14a3
-62.0 -39.0 0x5814a7
58.0 77.0 0x961469
-72.0 8.0 0x4814b7
172.0 1.0 0x71148e
-76.0 35.0 0x6e1491
72.0 62.0 0x4814b7
-94.0 29.0 0x4e14b1
-90.0 18.0 0x3b14c4
-8.0 61.0 0x95146a
40.0 43.0 0x4314bc
46.0 49.0 0x74148b
-94.0 40.0 0x5614a9
